time_s,Vout_V,iL_A,duty,Rload_ohm
0.002350,4.998536,0.502370,0.41976,10.00
0.002360,4.999744,0.502353,0.41808,10.00
0.002370,5.000902,0.500838,0.41722,10.00
0.002380,5.001963,0.498565,0.41685,10.00
0.002390,5.002906,0.495964,0.41674,10.00
0.002400,5.003641,0.493279,0.41679,10.00
0.002410,5.003926,0.491005,0.41734,10.00
0.002420,5.004122,0.489234,0.41770,10.00
0.002430,5.004246,0.487806,0.41796,10.00
0.002440,5.004312,0.486627,0.41814,10.00
0.002450,5.004131,0.485635,0.41828,10.00
0.002460,5.003141,0.485634,0.41939,10.00
0.002470,5.002185,0.486636,0.41995,10.00
0.002480,5.001294,0.488157,0.42020,10.00
0.002490,5.000483,0.489914,0.42027,10.00
0.002500,4.999917,0.491745,0.42023,10.00
0.002510,5.000057,0.492878,0.41934,10.00
0.002520,5.000224,0.493230,0.41885,10.00
0.002530,5.000394,0.493151,0.41859,10.00
0.002540,5.000553,0.492843,0.41846,10.00
0.002550,5.000861,0.492425,0.41841,10.00
0.002560,5.001796,0.491254,0.41755,10.00
0.002570,5.002653,0.489338,0.41716,10.00
0.002580,5.003408,0.487090,0.41704,10.00
0.002590,5.004054,0.484751,0.41707,10.00
0.002600,5.004389,0.482453,0.41717,10.00
0.002610,5.003829,0.481138,0.41834,10.00
0.002620,5.003242,0.480882,0.41898,10.00
0.002630,5.002663,0.481221,0.41932,10.00
0.002640,5.002112,0.481881,0.41948,10.00
0.002650,5.001729,0.482704,0.41954,10.00
0.002660,5.001894,0.483042,0.41888,10.00
0.002670,5.002056,0.482814,0.41853,10.00
0.002680,5.002199,0.482297,0.41837,10.00
0.002690,5.002314,0.481651,0.41831,10.00
0.002700,5.002322,0.480967,0.41830,10.00
0.002710,5.002003,0.480620,0.41871,10.00
0.002720,5.001681,0.480651,0.41893,10.00
0.002730,5.001368,0.480894,0.41904,10.00
0.002740,5.001070,0.481253,0.41909,10.00
0.002750,5.000429,0.481669,0.41910,10.00
0.002760,4.998391,0.483659,0.42093,10.00
0.002770,4.996501,0.487275,0.42179,10.00
0.002780,4.994806,0.491643,0.42208,10.00
0.002790,4.993325,0.496262,0.42206,10.00
0.002800,4.992499,0.500845,0.42188,10.00
0.002810,4.993586,0.503370,0.41940,10.00
0.002820,4.994718,0.503668,0.41804,10.00
0.002830,4.995822,0.502736,0.41734,10.00
0.002840,4.996859,0.501156,0.41702,10.00
0.002850,4.997472,0.499270,0.41692,10.00
0.002860,4.996676,0.498715,0.41865,10.00
0.002870,4.995902,0.499670,0.41955,10.00
0.002880,4.995198,0.501400,0.41997,10.00
0.002890,4.994587,0.503477,0.42011,10.00
0.002900,4.994453,0.505657,0.42010,10.00
0.002910,4.995892,0.506194,0.41811,10.00
0.002920,4.997295,0.504936,0.41708,10.00
0.002930,4.998607,0.502741,0.41660,10.00
0.002940,4.999800,0.500105,0.41644,10.00
0.002950,5.000713,0.497317,0.41646,10.00
0.002960,5.000910,0.495181,0.41734,10.00
0.002970,5.001032,0.493817,0.41786,10.00
0.002980,5.001105,0.492919,0.41818,10.00
0.002990,5.001145,0.492307,0.41837,10.00
0.003000,5.001214,0.491873,0.41850,10.00
0.003010,5.001468,0.491333,0.41831,10.00
0.003020,5.001691,0.490639,0.41824,10.00
0.003030,5.001880,0.489891,0.41823,10.00
0.003040,5.002035,0.489143,0.41826,10.00
0.003050,5.002181,0.488427,0.41830,10.00
0.003060,5.002399,0.487647,0.41821,10.00
0.003070,5.002578,0.486806,0.41820,10.00
0.003080,5.002718,0.485968,0.41823,10.00
0.003090,5.002821,0.485169,0.41827,10.00
0.003100,5.002681,0.484427,0.41833,10.00
0.003110,5.001706,0.484629,0.41943,10.00
0.003120,5.000774,0.485821,0.41998,10.00
0.003130,4.999915,0.487511,0.42021,10.00
0.003140,4.999143,0.489417,0.42027,10.00
0.003150,4.998628,0.491375,0.42022,10.00
0.003160,4.998849,0.492588,0.41929,10.00
0.003170,4.999100,0.492972,0.41877,10.00
0.003180,4.999354,0.492894,0.41849,10.00
0.003190,4.999596,0.492566,0.41835,10.00
0.003200,4.999937,0.492113,0.41830,10.00
0.003210,5.000721,0.491100,0.41768,10.00
0.003220,5.001439,0.489542,0.41741,10.00
0.003230,5.002076,0.487748,0.41733,10.00
0.003240,5.002626,0.485891,0.41736,10.00
0.003250,5.002844,0.484072,0.41744,10.00
0.003260,5.002020,0.483394,0.41880,10.00
0.003270,5.001206,0.483932,0.41952,10.00
0.003280,5.000439,0.485116,0.41986,10.00
0.003290,4.999738,0.486614,0.41999,10.00
0.003300,4.999257,0.488232,0.42000,10.00
0.003310,4.999418,0.489244,0.41921,10.00
0.003320,4.999604,0.489558,0.41877,10.00
0.003330,4.999792,0.489484,0.41854,10.00
0.003340,4.999969,0.489203,0.41842,10.00
0.003350,4.999832,0.488821,0.41837,10.00
0.003360,4.998515,0.489668,0.41987,10.00
0.003370,4.997282,0.491836,0.42060,10.00
0.003380,4.996172,0.494641,0.42088,10.00
0.003390,4.995202,0.497687,0.42092,10.00
0.003400,4.994378,0.500749,0.42082,10.00
0.003410,4.993702,0.503691,0.42064,10.00
0.003420,4.993158,0.506447,0.42044,10.00
0.003430,4.992735,0.508990,0.42023,10.00
0.003440,4.992424,0.511310,0.42003,10.00
0.003450,4.992089,0.513408,0.41983,10.00
0.003460,4.991360,0.515820,0.42028,10.00
0.003470,4.990755,0.518580,0.42041,10.00
0.003480,4.990281,0.521406,0.42037,10.00
0.003490,4.989934,0.524142,0.42024,10.00
0.003500,4.989840,0.526703,0.42007,10.00
0.003510,4.990365,0.528494,0.41922,10.00
0.003520,4.990945,0.529473,0.41872,10.00
0.003530,4.991552,0.529947,0.41843,10.00
0.003540,4.992169,0.530101,0.41826,10.00
0.003550,4.993041,0.530046,0.41816,10.00
0.003560,4.994908,0.528754,0.41681,10.00
0.003570,4.996671,0.526218,0.41617,10.00
0.003580,4.998292,0.523075,0.41595,10.00
0.003590,4.999757,0.519697,0.41595,10.00
0.003600,5.000974,0.516295,0.41607,10.00
